ID	VALID	TRANSACTIONAL_PROFILE_CODE	TRANSACTIONAL_PROFILE_NAME	GLOBAL_PROFILE_CODE	GLOBAL_PROFILE_NAME	APPLICATION_CODE	APPLICATION_NAME	TRANSACTIONAL_PROFILE_RISK_LEVEL	GLOBAL_PROFILE_STATUS
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_MKR_FOP_013	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	SES	SES	BAJO	ACTIVO
17534	1	AT_LOGIFLOW_081	ACCESO A LOGIFLOW 081	01_MKR_FOP_013	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	LOGIFLOW	LOGIFLOW	BAJO	ACTIVO
16894	1	AT_EASYPAGOS_081	PERFIL: POSTVENTAS_SEG_NR	01_MKR_FOP_014	BP MARKETING FOP TECNICO POSTVENTA CASH	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16058	1	AT_EASYPAGOS_130	EMPRESA: TODAS LAS EMPRESAS	01_MKR_FOP_014	BP MARKETING FOP TECNICO POSTVENTA CASH	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_MKR_FOP_014	BP MARKETING FOP TECNICO POSTVENTA CASH	EBS	EBS	BAJO	ACTIVO
18691	1	AT_OPERACIONESSOPORTE_001	OPERACIONESSOPORTE_001	01_MKR_FOP_014	BP MARKETING FOP TECNICO POSTVENTA CASH	RHDS	RHDS	MEDIO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_MKR_FOP_014	BP MARKETING FOP TECNICO POSTVENTA CASH	SES	SES	BAJO	ACTIVO
17812	1	AT_TAM_MANUAL_184	GRUPO: OPERACIONESSOPORTE ROLES:	01_MKR_FOP_014	BP MARKETING FOP TECNICO POSTVENTA CASH	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
18216	1	AT_BPRCJZ00	JEFE ZONAL	01_MKR_FOP_015	BP MARKETING FOP JEFE POST VENTA CASH	PPRD	PPRD	ALTO	ACTIVO
16894	1	AT_EASYPAGOS_081	PERFIL: POSTVENTAS_SEG_NR	01_MKR_FOP_015	BP MARKETING FOP JEFE POST VENTA CASH	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16058	1	AT_EASYPAGOS_130	EMPRESA: TODAS LAS EMPRESAS	01_MKR_FOP_015	BP MARKETING FOP JEFE POST VENTA CASH	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_MKR_FOP_015	BP MARKETING FOP JEFE POST VENTA CASH	EBS	EBS	BAJO	ACTIVO
18608	1	AT_FRONTOPJEFESZONALES_001	FRONTOPJEFESZONALES_001	01_MKR_FOP_015	BP MARKETING FOP JEFE POST VENTA CASH	RHDS	RHDS	MEDIO	ACTIVO
19962	1	AT_RED_EXC_312	ACCESO A RED Y CORREO	01_MKR_FOP_015	BP MARKETING FOP JEFE POST VENTA CASH	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_MKR_FOP_015	BP MARKETING FOP JEFE POST VENTA CASH	SES	SES	BAJO	ACTIVO
16289	1	AT_BACTRADER_005	BP_BACCAMBIOS_PERFIL: OPERACIONES BAC CAMBIOS	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	BACTRADER	BACTRADER	ALTO	ACTIVO
17157	1	AT_BACTRADER_016	BP_BACTRADER_PERFIL: RENTA FIJA Y VARIABLE	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	BACTRADER	BACTRADER	ALTO	ACTIVO
18428	1	AT_BANCS_CAP-05 USER TYPE-44	BANCS_CAP-05 USER TYPE-44	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	BANCS	BANCS	ALTO	ACTIVO
16003	1	AT_EASYPAGOS_126	EMPRESA: BANCO PICHINCHA	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16768	1	AT_EASYPAGOS_173	SERVICIO: PAGO INTERBANCARIO	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16791	1	AT_EASYPAGOS_177	PERFIL: SNP_INGRESADOR_AGENCIA_NR	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16787	1	AT_GAF_007	PERFIL: *BPRCTS00 GAF_EJECUTIVO DE SERVICIOS	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	GAF	GAF	ALTO	ACTIVO
18663	1	AT_NEGOCIOPERSONAS_007	NEGOCIOPERSONAS_007	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	RHDS	RHDS	ALTO	ACTIVO
17159	1	AT_PIVI_002	PERFIL:BPMKFOPGES - BANCO PICHINCHA EJECUTIVO SERVICIOS FO	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	PIVI	PIVI	BAJO	ACTIVO
19968	1	AT_RED_EXC_306	ACCESO A RED Y CORREO	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
17813	1	AT_TAM_MANUAL_185	GRUPO: NEGOCIOPERSONAS ROLES: ESS10,CON49,ESE78	01_MKR_FOP_016	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
18362	1	AT_BANCS_CAP-03 USER TYPE-17	BANCS_CAP-03 USER TYPE-17	01_MKR_FOP_023	BP MARKETING FOP JEFE ZONAL ROTATIVO	BANCS	BANCS	BAJO	ACTIVO
18219	1	AT_BPRCJZ02	RO JEFE ZONAL ROTATIVO	01_MKR_FOP_023	BP MARKETING FOP JEFE ZONAL ROTATIVO	PPRD	PPRD	ALTO	ACTIVO
17154	1	AT_BACTRADER_004	ABP_BACTRADER_PERFIL: IGRESADOR LIQUIDAOR ABP	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	BACTRADER	BACTRADER	ALTO	ACTIVO
16289	1	AT_BACTRADER_005	BP_BACCAMBIOS_PERFIL: OPERACIONES BAC CAMBIOS	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	BACTRADER	BACTRADER	ALTO	ACTIVO
17157	1	AT_BACTRADER_016	BP_BACTRADER_PERFIL: RENTA FIJA Y VARIABLE	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	BACTRADER	BACTRADER	ALTO	ACTIVO
18430	1	AT_BANCS_CAP-05 USER TYPE-46	BANCS_CAP-05 USER TYPE-46	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	BANCS	BANCS	ALTO	ACTIVO
16290	1	AT_BANKTRADE_003	PERFIL: BANKTRADE: USUARIO	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	BANKTRADE	BANKTRADE	ALTO	ACTIVO
16066	1	AT_CONSOLA_SYMANTEC_12_010	PERFIL: ZONA_SIN_DISPOSITIVOS_BANCO_TERCEROS	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	CONSOLA_SYMANTEC_12	CONSOLA_SYMANTEC_12	BAJO	ACTIVO
16286	1	AT_FASTWORK_010	PERFIL: CON1CMEX	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	FASTWORK	FASTWORK	BAJO	ACTIVO
16418	1	AT_FASTWORK_012	PERFIL: OPEROPER	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	FASTWORK	FASTWORK	ALTO	ACTIVO
16787	1	AT_GAF_007	PERFIL: *BPRCTS00 GAF_EJECUTIVO DE SERVICIOS	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	GAF	GAF	ALTO	ACTIVO
18663	1	AT_NEGOCIOPERSONAS_007	NEGOCIOPERSONAS_007	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	RHDS	RHDS	ALTO	ACTIVO
16813	1	AT_PIVI_025	PERFIL: BPRRFOPEJC - BANCO PICHINCHA - EJ. SERVICIOS	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	PIVI	PIVI	BAJO	ACTIVO
17813	1	AT_TAM_MANUAL_185	GRUPO: NEGOCIOPERSONAS ROLES: ESS10,CON49,ESE78	01_MKR_FOP_028	BP MARKETING FOP EJ SERVICIO BANCA CORPORATIVA CUENCA	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
17157	1	AT_BACTRADER_016	BP_BACTRADER_PERFIL: RENTA FIJA Y VARIABLE	01_MKR_FOP_030	BP BANCA EMPRESARIAL - EJECUTIVO OPERACIONES EMPRESAS	BACTRADER	BACTRADER	ALTO	ACTIVO
17160	1	AT_BACTRADER_051	BP_BACCAMBIOS_PERFIL: BANCA_CORPORATIVA_BAC_CAMBIOS	01_MKR_FOP_030	BP BANCA EMPRESARIAL - EJECUTIVO OPERACIONES EMPRESAS	BACTRADER	BACTRADER	ALTO	ACTIVO
18428	1	AT_BANCS_CAP-05 USER TYPE-44	BANCS_CAP-05 USER TYPE-44	01_MKR_FOP_030	BP BANCA EMPRESARIAL - EJECUTIVO OPERACIONES EMPRESAS	BANCS	BANCS	ALTO	ACTIVO
16058	1	AT_EASYPAGOS_130	EMPRESA: TODAS LAS EMPRESAS	01_MKR_FOP_030	BP BANCA EMPRESARIAL - EJECUTIVO OPERACIONES EMPRESAS	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
17162	1	AT_GAF_150	PERFIL: *BPBEEE00 - EJECUTIVO OPERACIONES EMPRESAS	01_MKR_FOP_030	BP BANCA EMPRESARIAL - EJECUTIVO OPERACIONES EMPRESAS	GAF	GAF	ALTO	ACTIVO
17163	1	AT_MUREX_020	PERFIL: MX GROUP: EC_FO_DIN	01_MKR_FOP_030	BP BANCA EMPRESARIAL - EJECUTIVO OPERACIONES EMPRESAS	MUREX	MUREX	ALTO	ACTIVO
18663	1	AT_NEGOCIOPERSONAS_007	NEGOCIOPERSONAS_007	01_MKR_FOP_030	BP BANCA EMPRESARIAL - EJECUTIVO OPERACIONES EMPRESAS	RHDS	RHDS	ALTO	ACTIVO
17813	1	AT_TAM_MANUAL_185	GRUPO: NEGOCIOPERSONAS ROLES: ESS10,CON49,ESE78	01_MKR_FOP_030	BP BANCA EMPRESARIAL - EJECUTIVO OPERACIONES EMPRESAS	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
16894	1	AT_EASYPAGOS_081	PERFIL: POSTVENTAS_SEG_NR	01_MKR_FOP_040	BP MARKETING FOP TECNICO POSTVENTA CASH CUBO INF	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16058	1	AT_EASYPAGOS_130	EMPRESA: TODAS LAS EMPRESAS	01_MKR_FOP_040	BP MARKETING FOP TECNICO POSTVENTA CASH CUBO INF	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_MKR_FOP_040	BP MARKETING FOP TECNICO POSTVENTA CASH CUBO INF	EBS	EBS	BAJO	ACTIVO
18691	1	AT_OPERACIONESSOPORTE_001	OPERACIONESSOPORTE_001	01_MKR_FOP_040	BP MARKETING FOP TECNICO POSTVENTA CASH CUBO INF	RHDS	RHDS	MEDIO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_MKR_FOP_040	BP MARKETING FOP TECNICO POSTVENTA CASH CUBO INF	SES	SES	BAJO	ACTIVO
17812	1	AT_TAM_MANUAL_184	GRUPO: OPERACIONESSOPORTE ROLES:	01_MKR_FOP_040	BP MARKETING FOP TECNICO POSTVENTA CASH CUBO INF	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
17154	1	AT_BACTRADER_004	ABP_BACTRADER_PERFIL: IGRESADOR LIQUIDAOR ABP	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	BACTRADER	BACTRADER	ALTO	ACTIVO
18213	1	AT_BPRCTS10	RO EJECUTIVO SERVICIO BANCA PRIVADA QUITO	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	PPRD	PPRD	ALTO	ACTIVO
16003	1	AT_EASYPAGOS_126	EMPRESA: BANCO PICHINCHA	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16768	1	AT_EASYPAGOS_173	SERVICIO: PAGO INTERBANCARIO	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16791	1	AT_EASYPAGOS_177	PERFIL: SNP_INGRESADOR_AGENCIA_NR	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
18603	1	AT_FRONTOPBALCONES_004	FRONTOPBALCONES_004	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	RHDS	RHDS	ALTO	ACTIVO
16813	1	AT_PIVI_025	PERFIL: BPRRFOPEJC - BANCO PICHINCHA - EJ. SERVICIOS	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	PIVI	PIVI	BAJO	ACTIVO
19896	1	AT_RED_EXC_941	ACCESO A RED Y CORREO	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
17810	1	AT_TAM_MANUAL_182	GRUPO: FRONTOPBALCONES ROLES: ESS10,CON49,ESE78	01_MKR_FOP_041	BP MARKETING FOP EJ SERVICIO ESPECIAL BANCA PRIVADA	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
16776	1	AT_BACTRADER_001	ABP_BACRISK_PERFIL: AUTORIZACION BACKRISK ABP	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	BACTRADER	BACTRADER	ALTO	ACTIVO
18433	1	AT_BANCS_CAP-05 USER TYPE-50	BANCS_CAP-05 USER TYPE-50	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	BANCS	BANCS	ALTO	ACTIVO
18221	1	AT_BPBEAC01	RO BANCA RELACIONAL ESPECIALISTA COMERCIAL	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	PPRD	PPRD	ALTO	ACTIVO
16003	1	AT_EASYPAGOS_126	EMPRESA: BANCO PICHINCHA	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16767	1	AT_EASYPAGOS_172	PERFIL: SNP_APROBADOR_AGENCIA_NR	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16768	1	AT_EASYPAGOS_173	SERVICIO: PAGO INTERBANCARIO	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	EBS	EBS	BAJO	ACTIVO
16014	1	AT_EBS_036	BP IP SOLICITANTE	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	EBS	EBS	MEDIO	ACTIVO
16023	1	AT_EBS_140	BP GL INGRESADOR C	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	EBS	EBS	MEDIO	ACTIVO
16055	1	AT_JERARQUIA_EBS_002	JERARQUIA SOLICITUD DE COMPRA	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	JERARQUIA_EBS	JERARQUIA_EBS	BAJO	ACTIVO
16770	1	AT_PIVI_026	PERFIL: BPRRFOPSUP - BANCO PICHINCHA - SUPERVISOR OPERATIVO	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	PIVI	PIVI	BAJO	ACTIVO
16696	1	AT_SAS_021	PERFIL: ASIGNAR EN SAS_GRP: GRUPO DE BI PARA USUARIOS ANALITICOS DE COMPORTAMIENTO CANALES (GRP_BI_CAN_ANL)	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	SAS	SAS	ALTO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	SES	SES	BAJO	ACTIVO
18705	1	AT_SUPERVISOREMPRESARIALACHTR_001	SUPERVISOREMPRESARIALACHTR_001	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	RHDS	RHDS	ALTO	ACTIVO
17535	1	AT_LOGIFLOW_082	ACCESO A LOGIFLOW 082	01_MKR_FOP_042	BP SERVICIOS BANCA RELACIONAL / PRIVADA ESPECIALISTA COMERCIAL	LOGIFLOW	LOGIFLOW	BAJO	ACTIVO
18513	1	AT_ADMINSERVBANCAPRIVADA_001	ADMINSERVBANCAPRIVADA_001	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	RHDS	RHDS	ALTO	ACTIVO
16776	1	AT_BACTRADER_001	ABP_BACRISK_PERFIL: AUTORIZACION BACKRISK ABP	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	BACTRADER	BACTRADER	ALTO	ACTIVO
18433	1	AT_BANCS_CAP-05 USER TYPE-50	BANCS_CAP-05 USER TYPE-50	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	BANCS	BANCS	ALTO	ACTIVO
18222	1	AT_BPRSAS02	RO BANCA PRIVADA ADMINISTRADOR COMERCIAL Y SERVICIOS EDITOR SWIFT	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	PPRD	PPRD	ALTO	ACTIVO
16003	1	AT_EASYPAGOS_126	EMPRESA: BANCO PICHINCHA	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16767	1	AT_EASYPAGOS_172	PERFIL: SNP_APROBADOR_AGENCIA_NR	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16768	1	AT_EASYPAGOS_173	SERVICIO: PAGO INTERBANCARIO	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	EBS	EBS	BAJO	ACTIVO
16014	1	AT_EBS_036	BP IP SOLICITANTE	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	EBS	EBS	MEDIO	ACTIVO
16023	1	AT_EBS_140	BP GL INGRESADOR C	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	EBS	EBS	MEDIO	ACTIVO
16055	1	AT_JERARQUIA_EBS_002	JERARQUIA SOLICITUD DE COMPRA	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	JERARQUIA_EBS	JERARQUIA_EBS	BAJO	ACTIVO
16770	1	AT_PIVI_026	PERFIL: BPRRFOPSUP - BANCO PICHINCHA - SUPERVISOR OPERATIVO	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	PIVI	PIVI	BAJO	ACTIVO
16696	1	AT_SAS_021	PERFIL: ASIGNAR EN SAS_GRP: GRUPO DE BI PARA USUARIOS ANALITICOS DE COMPORTAMIENTO CANALES (GRP_BI_CAN_ANL)	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	SAS	SAS	ALTO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_MKR_FOP_044	BP ADMINISTRADOR SERVICIOS BANCA PRIVADA / CORPORATIVA ACCESO A BACKTRADER	SES	SES	BAJO	ACTIVO
18207	1	AT_BPMKGE00	RO MARKETING - CANALES - GERENTE ESTRATEGIA	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	PPRD	PPRD	MEDIO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	EBS	EBS	BAJO	ACTIVO
16014	1	AT_EBS_036	BP IP SOLICITANTE	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	EBS	EBS	MEDIO	ACTIVO
16127	1	AT_HP_SERVICE_MANAGER_031	MAIL AL USUARIO PARA QUE GESTIONE CON MANT. APLICACIONES EL ACCESO A LA HERRAMIENTA	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	HP_SERVICE_MANAGER	HP_SERVICE_MANAGER	BAJO	ACTIVO
16055	1	AT_JERARQUIA_EBS_002	JERARQUIA SOLICITUD DE COMPRA	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	JERARQUIA_EBS	JERARQUIA_EBS	BAJO	ACTIVO
19269	1	AT_RED_EXC_1222	ACCESO A RED Y CORREO	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16243	1	AT_RYR_002	PERFIL: CONSULTAS RECLAMOS Y REQUERIMIENTOS	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	RYR	RYR	BAJO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	SES	SES	BAJO	ACTIVO
16140	1	AT_SES_005	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR SAS	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	SES	SES	BAJO	ACTIVO
16044	1	AT_SES_007	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR CORREO MOVIL	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	SES	SES	BAJO	ACTIVO
17703	1	AT_TAM_MANUAL_075	GRUPO: MARKETING ROLES:	01_MKR_GAC_001	BP MARKETING - CANALES - GERENTE ESTRATEGIA CANALES	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
16058	1	AT_EASYPAGOS_130	EMPRESA: TODAS LAS EMPRESAS	01_MKR_PRO_001	BP MARKETING PRODUCTOS ADMINISTRADOR Y RESPONSABLE	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
17165	1	AT_EASYPAGOS_150	PERFIL: CONSULTAMARKETING_SEG_NR	01_MKR_PRO_001	BP MARKETING PRODUCTOS ADMINISTRADOR Y RESPONSABLE	EASYPAGOS	EASYPAGOS	BAJO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_MKR_PRO_001	BP MARKETING PRODUCTOS ADMINISTRADOR Y RESPONSABLE	EBS	EBS	BAJO	ACTIVO
17166	1	AT_SENTINEL_011	MONITOREO_ANALISTA_REGLAS	01_MKR_PRO_001	BP MARKETING PRODUCTOS ADMINISTRADOR Y RESPONSABLE	SENTINEL	SENTINEL	ALTO	ACTIVO
16043	1	AT_SES_004	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR WIRELESS	01_MKR_PRO_001	BP MARKETING PRODUCTOS ADMINISTRADOR Y RESPONSABLE	SES	SES	BAJO	ACTIVO
16044	1	AT_SES_007	PERFIL: ENVIAR A SOPORTE EN SITIO A CONFIGURAR CORREO MOVIL	01_MKR_PRO_001	BP MARKETING PRODUCTOS ADMINISTRADOR Y RESPONSABLE	SES	SES	BAJO	ACTIVO
17537	1	AT_LOGIFLOW_084	ACCESO A LOGIFLOW 084	01_MKR_PRO_001	BP MARKETING PRODUCTOS ADMINISTRADOR Y RESPONSABLE	LOGIFLOW	LOGIFLOW	BAJO	ACTIVO
17703	1	AT_TAM_MANUAL_075	GRUPO: MARKETING ROLES:	01_MKR_PRO_001	BP MARKETING PRODUCTOS ADMINISTRADOR Y RESPONSABLE	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
18224	1	AT_BPMAPR01	RO MARKETING - PRODUCTOS	01_MKR_PRO_002	BP MARKETING PRODUCTOS ANALISTA	PPRD	PPRD	ALTO	ACTIVO
16058	1	AT_EASYPAGOS_130	EMPRESA: TODAS LAS EMPRESAS	01_MKR_PRO_002	BP MARKETING PRODUCTOS ANALISTA	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
17165	1	AT_EASYPAGOS_150	PERFIL: CONSULTAMARKETING_SEG_NR	01_MKR_PRO_002	BP MARKETING PRODUCTOS ANALISTA	EASYPAGOS	EASYPAGOS	BAJO	ACTIVO
16009	1	AT_EBS_012	BP AP USUARIO SOLICITANTE I EXPENSES	01_MKR_PRO_002	BP MARKETING PRODUCTOS ANALISTA	EBS	EBS	BAJO	ACTIVO
